1632276031385033600,453 2,1172 2,1172 995,453 995,
1632276031451870600,0 13,535 13,535 1073,0 1073,
1632276031451870600,446 12,1167 12,1167 1011,446 1011,
1632276031518996600,1 8,550 8,550 1066,1 1066,
1632276031518996600,449 9,1157 9,1157 1003,449 1003,
1632276031585815600,1 7,566 7,566 1065,1 1065,
1632276031585815600,475 13,1152 13,1152 1005,475 1005,
1632276031652530600,1 8,572 8,572 1065,1 1065,
1632276031652530600,486 8,1145 8,1145 994,486 994,
1632276031719331600,9 0,569 0,569 1060,9 1060,
1632276031719331600,496 0,1141 0,1141 979,496 979,
1632276031786440600,1 0,578 0,578 1064,1 1064,
1632276031786440600,519 0,1139 0,1139 995,519 995,
1632276031853411600,22 20,591 20,591 1074,22 1074,
1632276031853411600,554 5,1141 5,1141 990,554 990,
1632276031920196600,55 37,594 37,594 1073,55 1073,
1632276031920196600,570 10,1129 10,1129 989,570 989,
1632276031987013600,41 44,552 44,552 1079,41 1079,
1632276031987013600,546 16,1092 16,1092 1021,546 1021,
1632276032054011600,41 44,552 44,552 1079,41 1079,
1632276032054011600,549 51,1098 51,1098 1017,549 1017,
1632276032120846600,41 44,552 44,552 1079,41 1079,
1632276032120846600,569 69,1110 69,1110 1020,569 1020,
1632276032187914600,41 44,552 44,552 1079,41 1079,
1632276032187914600,587 60,1125 60,1125 1024,587 1024,
1632276032254611600,41 44,552 44,552 1079,41 1079,
1632276032254611600,610 72,1163 72,1163 1019,610 1019,
1632276032321498600,0 0,328 0,328 1074,0 1074,
1632276032321498600,630 70,1195 70,1195 1016,630 1016,
1632276032388572600,0 3,372 3,372 1069,0 1069,
1632276032388572600,653 58,1222 58,1222 1012,653 1012,
1632276032455412600,1 3,414 3,414 1062,1 1062,
1632276032455412600,688 44,1255 44,1255 1012,688 1012,
1632276032522447600,9 7,414 7,414 1078,9 1078,
1632276032522447600,706 48,1266 48,1266 1033,706 1033,
1632276032589030600,0 1,412 1,412 1076,0 1076,
1632276032589030600,730 80,1284 80,1284 1032,730 1032,
1632276032655974600,1 0,469 0,469 1074,1 1074,
1632276032655974600,762 109,1328 109,1328 1045,762 1045,
1632276032723126600,0 0,498 0,498 1062,0 1062,
1632276032723126600,789 104,1337 104,1337 1029,789 1029,
1632276032790036600,0 0,507 0,507 1064,0 1064,
1632276032790036600,757 102,1296 102,1296 1008,757 1008,
1632276032856801600,0 0,522 0,522 1067,0 1067,
1632276032856801600,726 104,1258 104,1258 993,726 993,
1632276032923539600,0 0,543 0,543 1055,0 1055,
1632276032923539600,707 100,1226 100,1226 994,707 994,
1632276032990574600,5 0,561 0,561 1059,5 1059,
1632276032990574600,693 92,1204 92,1204 993,693 993,
1632276033057651600,4 0,572 0,572 1056,4 1056,
1632276033057651600,674 89,1179 89,1179 1002,674 1002,
1632276033124473600,3 5,630 5,630 1059,3 1059,
1632276033124473600,655 89,1153 89,1153 984,655 984,
1632276033191460600,4 10,654 10,654 1065,4 1065,
1632276033191460600,648 94,1139 94,1139 1000,648 1000,
1632276033258133600,3 0,668 0,668 1058,3 1058,
1632276033258133600,648 81,1125 81,1125 1009,648 1009,
1632276033325194600,0 0,686 0,686 1058,0 1058,
1632276033325194600,648 69,1118 69,1118 993,648 993,
1632276033392099600,0 1,696 1,696 1073,0 1073,
1632276033392099600,639 74,1114 74,1114 994,639 994,
1632276033458996600,0 5,625 5,625 1079,0 1079,
1632276033458996600,593 81,1082 81,1082 994,593 994,
1632276033525838600,0 0,604 0,604 1079,0 1079,
1632276033525838600,548 83,1039 83,1039 1000,548 1000,
1632276033592548600,0 0,530 0,530 1073,0 1073,
1632276033592548600,522 75,1007 75,1007 1000,522 1000,
1632276033659587600,0 0,594 0,594 1064,0 1064,
1632276033659587600,477 54,973 54,973 1014,477 1014,
1632276033726650600,0 0,535 0,535 1071,0 1071,
1632276033726650600,439 40,939 40,939 1034,439 1034,
1632276033793522600,1 4,506 4,506 1079,1 1079,
1632276033793522600,391 34,909 34,909 1042,391 1042,
1632276033860333600,1 0,525 0,525 1079,1 1079,
1632276033860333600,374 32,901 32,901 1057,374 1057,
1632276033927055600,1 4,482 4,482 1079,1 1079,
1632276033927055600,364 33,899 33,899 1070,364 1070,
1632276033994249600,1 9,537 9,537 1079,1 1079,
1632276033994249600,365 35,900 35,900 1079,365 1079,
1632276034061125600,0 7,550 7,550 1077,0 1077,
1632276034061125600,398 41,917 41,917 1079,398 1079,
1632276034127925600,0 6,536 6,536 1075,0 1075,
1632276034127925600,424 47,940 47,940 1079,424 1079,
1632276034194786600,0 0,547 0,547 1070,0 1070,
1632276034194786600,447 72,961 72,961 1079,447 1079,
1632276034261642600,10 0,467 0,467 1068,10 1068,
1632276034261642600,460 104,979 104,979 1079,460 1079,
1632276034328747600,0 7,466 7,466 1072,0 1072,
1632276034328747600,444 129,1004 129,1004 1079,444 1079,
1632276034395586600,4 0,446 0,446 1057,4 1057,
1632276034395586600,416 134,1034 134,1034 1077,416 1077,
1632276034462557600,0 0,400 0,400 1045,0 1045,
1632276034462557600,359 128,1019 128,1019 1079,359 1079,
1632276034529498600,0 0,348 0,348 1069,0 1069,
1632276034529498600,381 126,1037 126,1037 1079,381 1079,
1632276034596376600,1 0,403 0,403 1070,1 1070,
1632276034596376600,448 102,1101 102,1101 1062,448 1062,
1632276034662958600,34 0,460 0,460 1047,34 1047,
1632276034662958600,544 50,1159 50,1159 1066,544 1066,
1632276034730078600,37 0,452 0,452 1020,37 1020,
1632276034730078600,537 42,1156 42,1156 1064,537 1064,
1632276034796918600,12 0,416 0,416 987,12 987,
1632276034796918600,508 25,1130 25,1130 1065,508 1065,
1632276034863831600,1 28,190 28,190 1068,1 1068,
1632276034863831600,494 18,1124 18,1124 1072,494 1072,
1632276034930781600,2 21,154 21,154 1075,2 1075,
1632276034930781600,487 20,1132 20,1132 1079,487 1079,
1632276034997748600,5 26,193 26,193 1060,5 1060,
1632276034997748600,452 52,1126 52,1126 1071,452 1071,
1632276034997748600,312 226,431 226,431 428,312 428,
1632276035064724600,0 14,148 14,148 1054,0 1054,
1632276035064724600,408 55,1085 55,1085 1079,408 1079,
1632276035131591600,323 62,1063 62,1063 1075,323 1075,
1632276035198325600,299 81,1049 81,1049 1071,299 1071,
1632276035265234600,311 95,1072 95,1072 1067,311 1067,
1632276035332284600,314 112,1088 112,1088 1079,314 1079,
1632276035332284600,299 267,450 267,450 469,299 469,
1632276035399223600,306 124,1094 124,1094 1073,306 1073,
1632276035466042600,317 125,1092 125,1092 1065,317 1065,
1632276035532778600,306 105,1082 105,1082 1062,306 1062,
1632276035599851600,330 90,1083 90,1083 1056,330 1056,
1632276035666643600,335 80,1083 80,1083 1056,335 1056,
1632276035666643600,299 267,450 267,450 469,299 469,
1632276035733693600,330 66,1075 66,1075 1053,330 1053,
1632276035800582600,325 50,1071 50,1071 1065,325 1065,
1632276035867341600,321 31,1066 31,1066 1060,321 1060,
1632276035934323600,303 29,1051 29,1051 1071,303 1071,
1632276036001185600,292 14,1024 14,1024 1062,292 1062,
1632276036068168600,299 0,1020 0,1020 1067,299 1067,
1632276036134904600,325 0,1021 0,1021 1072,325 1072,
1632276036201811600,354 0,1028 0,1028 1074,354 1074,
1632276036268795600,353 0,1034 0,1034 1079,353 1079,
1632276036268795600,318 238,421 238,421 443,318 443,
1632276036335799600,365 5,1037 5,1037 1074,365 1074,
1632276036402562600,368 0,1053 0,1053 1079,368 1079,
1632276036469471600,385 9,1065 9,1065 1078,385 1078,
1632276036536209600,411 0,1077 0,1077 1067,411 1067,
1632276036603342600,437 0,1090 0,1090 1064,437 1064,
1632276036670267600,448 0,1106 0,1106 1063,448 1063,
1632276036737180600,482 0,1139 0,1139 1067,482 1067,
1632276036737180600,0 0,267 0,267 1073,0 1073,
1632276036804010600,521 0,1165 0,1165 1066,521 1066,
1632276036804010600,12 0,311 0,311 1076,12 1076,
1632276036804010600,318 238,421 238,421 443,318 443,
1632276036870878600,565 0,1195 0,1195 1066,565 1066,
1632276036870878600,9 0,294 0,294 1070,9 1070,
1632276036937649600,618 3,1229 3,1229 1058,618 1058,
1632276036937649600,20 14,345 14,345 1058,20 1058,
1632276036937649600,509 226,606 226,606 440,509 440,
1632276037004681600,0 0,435 0,435 1065,0 1065,
1632276037004681600,638 1,1231 1,1231 1066,638 1066,
1632276037004681600,3 13,355 13,355 1051,3 1051,
1632276037071633600,1 0,479 0,479 1066,1 1066,
1632276037071633600,632 0,1213 0,1213 1063,632 1063,
1632276037071633600,3 13,355 13,355 1051,3 1051,
1632276037138440600,0 0,475 0,475 1074,0 1074,
1632276037138440600,610 2,1179 2,1179 1072,610 1072,
1632276037205297600,0 0,437 0,437 1079,0 1079,
1632276037205297600,572 6,1148 6,1148 1079,572 1079,
1632276037272269600,0 11,421 11,421 1078,0 1078,
1632276037272269600,559 12,1126 12,1126 1079,559 1079,
1632276037339274600,1 17,430 17,430 1077,1 1077,
1632276037339274600,557 4,1122 4,1122 1079,557 1079,
1632276037406203600,0 23,440 23,440 1078,0 1078,
1632276037406203600,546 0,1118 0,1118 1071,546 1071,
1632276037406203600,272 170,393 170,393 391,272 391,
1632276037473026600,0 26,415 26,415 1079,0 1079,
1632276037473026600,520 0,1093 0,1093 1078,520 1078,
1632276037539972600,0 30,389 30,389 1079,0 1079,
1632276037539972600,480 7,1054 7,1054 1079,480 1079,
1632276037606741600,0 30,389 30,389 1079,0 1079,
1632276037606741600,493 9,1067 9,1067 1079,493 1079,
1632276037673756600,0 30,389 30,389 1079,0 1079,
1632276037673756600,514 3,1088 3,1088 1079,514 1079,
1632276037740535600,0 30,389 30,389 1079,0 1079,
1632276037740535600,534 0,1103 0,1103 1079,534 1079,
1632276037807404600,0 30,389 30,389 1079,0 1079,
1632276037807404600,553 0,1116 0,1116 1077,553 1077,
1632276037874493600,0 30,389 30,389 1079,0 1079,
1632276037874493600,570 0,1134 0,1134 1079,570 1079,
1632276037874493600,347 238,447 238,447 446,347 446,
1632276037941431600,0 0,385 0,385 1076,0 1076,
1632276037941431600,591 3,1159 3,1159 1079,591 1079,
1632276037941431600,378 246,483 246,483 454,378 454,
1632276038008437600,0 0,386 0,386 1075,0 1075,
1632276038008437600,603 0,1172 0,1172 1079,603 1079,
1632276038008437600,407 244,506 244,506 449,407 449,
1632276038075303600,7 0,401 0,401 1072,7 1072,
1632276038075303600,615 0,1187 0,1187 1075,615 1075,
1632276038141812600,0 0,443 0,443 1068,0 1068,
1632276038141812600,630 0,1208 0,1208 1071,630 1071,
1632276038208798600,8 0,449 0,449 1076,8 1076,
1632276038208798600,648 0,1240 0,1240 1079,648 1079,
1632276038276011600,6 1,425 1,425 1075,6 1075,
1632276038276011600,668 7,1264 7,1264 1076,668 1076,
1632276038342837600,0 0,350 0,350 1079,0 1079,
1632276038342837600,659 5,1258 5,1258 1076,659 1076,
1632276038409684600,1 1,306 1,306 1073,1 1073,
1632276038409684600,646 10,1275 10,1275 1076,646 1076,
1632276038476550600,0 0,272 0,272 1074,0 1074,
1632276038476550600,643 7,1292 7,1292 1079,643 1079,
1632276038543535600,0 0,209 0,209 1076,0 1076,
1632276038543535600,619 1,1289 1,1289 1079,619 1079,
1632276038543535600,407 244,506 244,506 449,407 449,
1632276038610325600,4 16,193 16,193 1077,4 1077,
1632276038610325600,622 3,1305 3,1305 1075,622 1075,
1632276038677176600,0 40,191 40,191 1076,0 1076,
1632276038677176600,627 0,1318 0,1318 1067,627 1067,
1632276038744095600,0 32,175 32,175 1069,0 1069,
1632276038744095600,622 0,1321 0,1321 1071,622 1071,
1632276038810836600,0 32,175 32,175 1069,0 1069,
1632276038810836600,625 0,1332 0,1332 1079,625 1079,
1632276038877845600,617 0,1334 0,1334 1073,617 1073,
1632276038877845600,0 527,155 527,155 1076,0 1076,
1632276038944898600,616 0,1343 0,1343 1070,616 1070,
1632276039011942600,619 0,1359 0,1359 1066,619 1066,
1632276039078660600,625 1,1369 1,1369 1064,625 1064,
1632276039145315600,638 3,1380 3,1380 1068,638 1068,
1632276039212301600,657 2,1398 2,1398 1076,657 1076,
1632276039279399600,686 10,1437 10,1437 1074,686 1074,
1632276039346226600,781 19,1533 19,1533 1075,781 1075,
1632276039346226600,0 97,284 97,284 1071,0 1071,
1632276039413248600,820 9,1604 9,1604 1075,820 1075,
1632276039413248600,0 0,364 0,364 1054,0 1054,
1632276039480031600,857 16,1648 16,1648 1071,857 1071,
1632276039480031600,1 7,412 7,412 1057,1 1057,
1632276039547006600,904 22,1717 22,1717 1069,904 1069,
1632276039547006600,1 11,487 11,487 1067,1 1067,
1632276039613897600,1 8,539 8,539 1075,1 1075,
1632276039613897600,938 13,1764 13,1764 1061,938 1061,
1632276039680922600,2 11,570 11,570 1077,2 1077,
1632276039680922600,967 11,1788 11,1788 1062,967 1062,
1632276039747576600,5 2,572 2,572 1078,5 1078,
1632276039747576600,974 8,1782 8,1782 1066,974 1066,
1632276039814500600,11 0,577 0,577 1079,11 1079,
1632276039814500600,980 10,1781 10,1781 1075,980 1075,
1632276039881513600,9 0,592 0,592 1078,9 1078,
1632276039881513600,986 9,1793 9,1793 1069,986 1069,
1632276039948304600,7 3,608 3,608 1077,7 1077,
1632276039948304600,992 7,1810 7,1810 1067,992 1067,
1632276039948304600,886 565,1006 565,1006 871,886 871,
1632276040015211600,15 5,631 5,631 1074,15 1074,
1632276040015211600,1010 9,1847 9,1847 1069,1010 1069,
1632276040082211600,5 8,658 8,658 1074,5 1074,
1632276040082211600,1032 6,1895 6,1895 1066,1032 1066,
1632276040149051600,5 3,676 3,676 1075,5 1075,
1632276040149051600,1040 4,1915 4,1915 1068,1040 1068,
1632276040215999600,11 4,696 4,696 1076,11 1076,
1632276040215999600,1058 5,1916 5,1916 1076,1058 1076,
1632276040282969600,12 1,720 1,720 1073,12 1073,
1632276040282969600,1092 7,1919 7,1919 1079,1092 1079,
1632276040349784600,0 0,719 0,719 1075,0 1075,
1632276040349784600,1095 16,1916 16,1916 1076,1095 1076,
1632276040416671600,1093 23,1905 23,1905 1074,1093 1074,
1632276040416671600,6 0,711 0,711 1074,6 1074,
1632276040483463600,1099 24,1910 24,1910 1072,1099 1072,
1632276040483463600,6 0,716 0,716 1072,6 1072,
1632276040550475600,1094 24,1906 24,1906 1070,1094 1070,
1632276040550475600,2 0,715 0,715 1073,2 1073,
1632276040617528600,1086 21,1902 21,1902 1070,1086 1070,
1632276040617528600,1 0,710 0,710 1072,1 1072,
1632276040684209600,1072 21,1916 21,1916 1062,1072 1062,
1632276040684209600,0 1,700 1,700 1070,0 1070,
1632276040751159600,1057 24,1891 24,1891 1052,1057 1052,
1632276040751159600,3 1,691 1,691 1068,3 1068,
1632276040818004600,0 0,674 0,674 1067,0 1067,
1632276040818004600,1034 28,1852 28,1852 1064,1034 1064,
1632276040884982600,0 0,648 0,648 1061,0 1061,
1632276040884982600,998 30,1789 30,1789 1075,998 1075,
1632276040951916600,0 0,597 0,597 1057,0 1057,
1632276040951916600,948 27,1710 27,1710 1065,948 1065,
1632276041018837600,1 0,528 0,528 1064,1 1064,
1632276041018837600,891 24,1628 24,1628 1066,891 1066,
1632276041085571600,0 0,499 0,499 1063,0 1063,
1632276041085571600,861 21,1567 21,1567 1070,861 1070,
1632276041152543600,10 0,486 0,486 1060,10 1060,
1632276041152543600,852 17,1532 17,1532 1064,852 1064,
1632276041219473600,6 0,483 0,483 1058,6 1058,
1632276041219473600,850 16,1511 16,1511 1062,850 1062,
1632276041286407600,4 0,467 0,467 1062,4 1062,
1632276041286407600,832 17,1484 17,1484 1061,832 1061,
1632276041353381600,0 0,448 0,448 1067,0 1067,
1632276041353381600,808 21,1455 21,1455 1063,808 1063,
1632276041420173600,6 4,433 4,433 1072,6 1072,
1632276041420173600,793 31,1434 31,1434 1074,793 1074,
1632276041487079600,0 12,447 12,447 1072,0 1072,
1632276041487079600,795 39,1445 39,1445 1078,795 1078,
1632276041554116600,1 2,484 2,484 1063,1 1063,
1632276041554116600,819 37,1485 37,1485 1079,819 1079,
1632276041620925600,1 5,537 5,537 1060,1 1060,
1632276041620925600,866 30,1549 30,1549 1079,866 1079,
1632276041687890600,0 9,606 9,606 1058,0 1058,
1632276041687890600,911 16,1625 16,1625 1079,911 1079,
1632276041754691600,0 3,669 3,669 1056,0 1056,
1632276041754691600,963 0,1701 0,1701 1079,963 1079,
1632276041821563600,0 0,682 0,682 1063,0 1063,
1632276041821563600,1004 0,1738 0,1738 1074,1004 1074,
1632276041888544600,9 0,684 0,684 1064,9 1064,
1632276041888544600,1017 0,1762 0,1762 1079,1017 1079,
1632276041955492600,2 0,706 0,706 1062,2 1062,
1632276041955492600,1021 0,1803 0,1803 1073,1021 1073,
1632276042022203600,12 0,732 0,732 1060,12 1060,
1632276042022203600,1048 0,1852 0,1852 1070,1048 1070,
1632276042089019600,15 0,757 0,757 1054,15 1054,
1632276042089019600,1076 0,1905 0,1905 1065,1076 1065,
1632276042156192600,37 0,797 0,797 1062,37 1062,
1632276042156192600,1102 0,1916 0,1916 1068,1102 1068,
1632276042156192600,0 27,167 27,167 1071,0 1071,
1632276042223041600,49 4,820 4,820 1074,49 1074,
1632276042223041600,1132 0,1919 0,1919 1071,1132 1071,
1632276042223041600,3 42,199 42,199 1069,3 1069,
1632276042289831600,45 3,822 3,822 1079,45 1079,
1632276042289831600,1124 1,1919 1,1919 1074,1124 1074,
1632276042356772600,45 3,823 3,823 1079,45 1079,
1632276042356772600,1119 3,1919 3,1919 1076,1119 1076,
1632276042423689600,45 8,823 8,823 1079,45 1079,
1632276042423689600,1113 10,1919 10,1919 1079,1113 1079,
1632276042490529600,52 12,817 12,817 1078,52 1078,
1632276042490529600,1119 9,1918 9,1918 1073,1119 1073,
1632276042490529600,0 19,164 19,164 1079,0 1079,
1632276042557636600,50 0,810 0,810 1068,50 1068,
1632276042557636600,1129 3,1904 3,1904 1079,1129 1079,
1632276042557636600,0 16,167 16,167 1066,0 1066,
1632276042624525600,81 0,817 0,817 1059,81 1059,
1632276042624525600,1136 0,1909 0,1909 1076,1136 1076,
1632276042624525600,0 19,188 19,188 1036,0 1036,
1632276042691413600,133 0,853 0,853 1067,133 1067,
1632276042691413600,1170 0,1906 0,1906 1076,1170 1076,
1632276042691413600,0 0,223 0,223 1013,0 1013,
1632276042758156600,153 0,884 0,884 1069,153 1069,
1632276042758156600,1188 0,1904 0,1904 1070,1188 1070,
1632276042758156600,0 0,223 0,223 1013,0 1013,
1632276042825159600,155 0,890 0,890 1067,155 1067,
1632276042825159600,1051 0,1916 0,1916 1073,1051 1073,
1632276042825159600,0 0,260 0,260 1068,0 1068,
1632276042892179600,85 0,873 0,873 1063,85 1063,
1632276042892179600,990 0,1916 0,1916 1068,990 1068,
1632276042892179600,0 0,207 0,207 1020,0 1020,
1632276042958904600,263 0,873 0,873 1061,263 1061,
1632276042958904600,937 0,1915 0,1915 1067,937 1067,
1632276043025810600,164 4,877 4,877 1066,164 1066,
1632276043025810600,935 7,1919 7,1919 1079,935 1079,
1632276043092766600,223 0,903 0,903 1060,223 1060,
1632276043092766600,954 7,1913 7,1913 1074,954 1074,
1632276043159693600,142 2,899 2,899 1075,142 1075,
1632276043159693600,966 9,1916 9,1916 1076,966 1076,
1632276043159693600,1099 0,1430 0,1430 440,1099 440,
1632276043226592600,157 0,907 0,907 1070,157 1070,
1632276043226592600,995 3,1916 3,1916 1079,995 1079,
1632276043226592600,1102 0,1445 0,1445 481,1102 481,
1632276043293512600,151 0,911 0,911 1074,151 1074,
1632276043293512600,1094 0,1916 0,1916 1079,1094 1079,
1632276043293512600,1101 33,1466 33,1466 524,1101 524,
1632276043360115600,175 0,927 0,927 1071,175 1071,
1632276043360115600,1152 0,1916 0,1916 1075,1152 1075,
1632276043360115600,0 0,252 0,252 1068,0 1068,
1632276043360115600,1104 68,1481 68,1481 546,1104 546,
1632276043427123600,172 0,925 0,925 1071,172 1071,
1632276043427123600,1148 0,1916 0,1916 1070,1148 1070,
1632276043427123600,10 0,245 0,245 1064,10 1064,
1632276043427123600,1104 68,1481 68,1481 546,1104 546,
1632276043494315600,166 0,922 0,922 1074,166 1074,
1632276043494315600,1183 0,1916 0,1916 1075,1183 1075,
1632276043494315600,1104 68,1481 68,1481 546,1104 546,
1632276043494315600,27 51,224 51,224 1079,27 1079,
1632276043561125600,151 0,945 0,945 1068,151 1068,
1632276043561125600,1186 0,1917 0,1917 1067,1186 1067,
1632276043561125600,6 9,205 9,205 1067,6 1067,
1632276043561125600,1104 68,1481 68,1481 546,1104 546,
1632276043627885600,130 2,1027 2,1027 1062,130 1062,
1632276043627885600,1168 0,1916 0,1916 1073,1168 1073,
1632276043627885600,17 11,194 11,194 1068,17 1068,
1632276043627885600,1104 68,1481 68,1481 546,1104 546,
1632276043694752600,135 3,1118 3,1118 1058,135 1058,
1632276043694752600,1162 0,1916 0,1916 1073,1162 1073,
1632276043694752600,0 14,190 14,190 1070,0 1070,
1632276043694752600,1104 68,1481 68,1481 546,1104 546,
1632276043761759600,135 0,1236 0,1236 1063,135 1063,
1632276043761759600,1145 0,1916 0,1916 1070,1145 1070,
1632276043761759600,0 37,203 37,203 1079,0 1079,
1632276043761759600,1104 68,1481 68,1481 546,1104 546,
1632276043828628600,102 0,1391 0,1391 1064,102 1064,
1632276043828628600,1177 0,1918 0,1918 1079,1177 1079,
1632276043828628600,1104 68,1481 68,1481 546,1104 546,
1632276043828628600,35 23,209 23,209 1079,35 1079,
1632276043895640600,36 11,1680 11,1680 1059,36 1059,
1632276043895640600,1230 0,1916 0,1916 1074,1230 1074,
1632276043895640600,1104 68,1481 68,1481 546,1104 546,
1632276043895640600,35 23,209 23,209 1079,35 1079,
1632276043962361600,25 0,1903 0,1903 1064,25 1064,
1632276043962361600,1257 0,1916 0,1916 1071,1257 1071,
1632276043962361600,1104 68,1481 68,1481 546,1104 546,
1632276043962361600,35 23,209 23,209 1079,35 1079,
1632276044029238600,50 6,1915 6,1915 1059,50 1059,
1632276044029238600,1276 0,1916 0,1916 637,1276 637,
1632276044029238600,1104 68,1481 68,1481 546,1104 546,
1632276044029238600,35 23,209 23,209 1079,35 1079,
1632276044096271600,1 0,1912 0,1912 1073,1 1073,
1632276044096271600,1270 3,1885 3,1885 574,1270 574,
1632276044096271600,1104 68,1481 68,1481 546,1104 546,
1632276044096271600,35 23,209 23,209 1079,35 1079,
1632276044163208600,23 0,1914 0,1914 1071,23 1071,
1632276044163208600,1287 0,1919 0,1919 425,1287 425,
1632276044163208600,1104 68,1481 68,1481 546,1104 546,
1632276044163208600,35 23,209 23,209 1079,35 1079,
1632276044230256600,48 0,1911 0,1911 1071,48 1071,
1632276044230256600,1287 0,1919 0,1919 425,1287 425,
1632276044230256600,1104 68,1481 68,1481 546,1104 546,
1632276044230256600,35 23,209 23,209 1079,35 1079,
1632276044296925600,0 0,1908 0,1908 1067,0 1067,
1632276044296925600,1287 0,1919 0,1919 425,1287 425,
1632276044296925600,1104 68,1481 68,1481 546,1104 546,
1632276044296925600,35 23,209 23,209 1079,35 1079,
1632276044363783600,37 2,1919 2,1919 1070,37 1070,
1632276044363783600,1287 0,1919 0,1919 425,1287 425,
1632276044363783600,1104 68,1481 68,1481 546,1104 546,
1632276044363783600,35 23,209 23,209 1079,35 1079,
1632276044430798600,48 1,1915 1,1915 1073,48 1073,
1632276044430798600,1287 0,1919 0,1919 425,1287 425,
1632276044430798600,1104 68,1481 68,1481 546,1104 546,
1632276044430798600,35 23,209 23,209 1079,35 1079,
1632276044497846600,123 0,1908 0,1908 1071,123 1071,
1632276044497846600,0 5,322 5,322 1066,0 1066,
1632276044497846600,1287 440,1886 440,1886 1074,1287 1074,
1632276044497846600,1104 68,1481 68,1481 546,1104 546,
1632276044564611600,80 3,1916 3,1916 1057,80 1057,
1632276044564611600,0 0,272 0,272 1079,0 1079,
1632276044564611600,1244 445,1790 445,1790 1052,1244 1052,
1632276044564611600,1104 68,1481 68,1481 546,1104 546,
1632276044631502600,58 4,1909 4,1909 1067,58 1067,
1632276044631502600,0 0,272 0,272 1079,0 1079,
1632276044631502600,1243 421,1736 421,1736 1018,1243 1018,
1632276044631502600,1104 68,1481 68,1481 546,1104 546,
1632276044698311600,43 2,1906 2,1906 1070,43 1070,
1632276044698311600,0 0,272 0,272 1079,0 1079,
1632276044698311600,1173 258,1839 258,1839 1071,1173 1071,
1632276044698311600,1104 68,1481 68,1481 546,1104 546,
1632276044765208600,25 29,1905 29,1905 1079,25 1079,
1632276044765208600,0 0,272 0,272 1079,0 1079,
1632276044765208600,653 1,1886 1,1886 1071,653 1071,
1632276044765208600,1104 68,1481 68,1481 546,1104 546,
1632276044832322600,236 133,1919 133,1919 1079,236 1079,
1632276044832322600,0 0,272 0,272 1079,0 1079,
1632276044832322600,38 0,1902 0,1902 1063,38 1063,
1632276044832322600,1104 68,1481 68,1481 546,1104 546,
1632276044899056600,0 0,272 0,272 1079,0 1079,
1632276044899056600,1393 405,1919 405,1919 1079,1393 1079,
1632276044899056600,8 3,1895 3,1895 1064,8 1064,
1632276044899056600,1104 68,1481 68,1481 546,1104 546,
1632276044999603600,0 0,272 0,272 1079,0 1079,
1632276044999603600,1359 387,1919 387,1919 1057,1359 1057,
1632276044999603600,8 0,1900 0,1900 1061,8 1061,
1632276044999603600,1104 68,1481 68,1481 546,1104 546,
1632276045066298600,1115 0,1916 0,1916 1063,1115 1063,
1632276045066298600,0 0,272 0,272 1079,0 1079,
1632276045066298600,11 2,1290 2,1290 1075,11 1075,
1632276045066298600,1104 68,1481 68,1481 546,1104 546,
1632276045133159600,1156 162,1918 162,1918 1063,1156 1063,
1632276045133159600,0 0,272 0,272 1079,0 1079,
1632276045133159600,20 0,1879 0,1879 1057,20 1057,
1632276045133159600,1104 68,1481 68,1481 546,1104 546,
1632276045200196600,1169 0,1919 0,1919 1047,1169 1047,
1632276045200196600,27 0,1883 0,1883 1058,27 1058,
1632276045200196600,0 0,272 0,272 1079,0 1079,
1632276045200196600,1104 68,1481 68,1481 546,1104 546,
1632276045266951600,1225 0,1919 0,1919 1049,1225 1049,
1632276045266951600,7 3,1363 3,1363 994,7 994,
1632276045266951600,0 0,272 0,272 1079,0 1079,
1632276045266951600,1104 68,1481 68,1481 546,1104 546,
1632276045333958600,1229 0,1919 0,1919 1042,1229 1042,
1632276045333958600,10 1,1906 1,1906 915,10 915,
1632276045333958600,0 0,272 0,272 1079,0 1079,
1632276045333958600,1104 68,1481 68,1481 546,1104 546,
1632276045400894600,1175 236,1745 236,1745 827,1175 827,
1632276045400894600,1229 0,1919 0,1919 1042,1229 1042,
1632276045400894600,0 0,272 0,272 1079,0 1079,
1632276045467698600,1142 203,1706 203,1706 745,1142 745,
1632276045467698600,1229 0,1919 0,1919 1042,1229 1042,
1632276045467698600,0 0,272 0,272 1079,0 1079,
1632276045534652600,394 0,1079 0,1079 681,394 681,
1632276045534652600,1229 0,1919 0,1919 1042,1229 1042,
1632276045534652600,0 0,272 0,272 1079,0 1079,
1632276045601532600,893 0,1916 0,1916 703,893 703,
1632276045601532600,1229 0,1919 0,1919 1042,1229 1042,
1632276045601532600,0 0,272 0,272 1079,0 1079,
1632276045668639600,838 139,1895 139,1895 829,838 829,
1632276045668639600,1229 0,1919 0,1919 1042,1229 1042,
1632276045668639600,0 0,272 0,272 1079,0 1079,
1632276045735349600,900 323,1413 323,1413 850,900 850,
1632276045735349600,1229 0,1919 0,1919 1042,1229 1042,
1632276045802079600,11 0,1909 0,1909 814,11 814,
1632276045802079600,1229 0,1919 0,1919 1042,1229 1042,
1632276045869178600,1229 0,1919 0,1919 1042,1229 1042,
1632276045869178600,935 225,1476 225,1476 793,935 793,
1632276045936130600,158 0,973 0,973 620,158 620,
1632276045936130600,958 0,1561 0,1561 598,958 598,
